EventName	LSTofGrennwichTaskStart	TaskStartTime	TaskEndTime	EventStartTime	EventEndTime	TargetStartPosX	TargetStartPosY	TargetStartPosZ	TargetEndPosX	TargetEndPosY	TargetEndPosZ	SystemPosEventStartX	SystemPosEventStartY	SystemPosEventStartZ	SystemPosEventEndX	SystemPosEventEndY	SystemPosEventEndZ	SystemPosTaskStartX	SystemPosTaskStartY	SystemPosTaskStartZ	SystemPosTaskEndX	SystemPosTaskEndY	SystemPosTaskEndZ	PowerDODEventStart	PowerDODEventEnd	SSDRbitsES	SSDRbitsEE	
t81	137.8603054761	2454680.0204861113	2454680.0205439813	2454680.0204282408	2454680.0205439813	-940.9569608385	-6288.0784929667	505.2726540282	-938.6642409382	-6288.4211515009	505.2726540282	-3019.4572240254	5570.3370736519	2027.4464776950	-3087.6268310973	5536.3757419677	2015.0855053893	-3053.5419998674	5553.3564216066	2021.2659965638	-3087.6268034034	5536.3757557645	2015.0855104109	0.1061000576	0.1067000579	0.0001699198	0.0001699198	
t81	137.9020861637	2454680.0206018519	2454680.0206597224	2454680.0205439813	2454680.0206597224	-936.3713778054	-6288.7629768252	505.2726540282	-934.0783901932	-6289.1039661334	505.2726540282	-3087.6268310973	5536.3757419677	2015.0855053893	-3155.7964381692	5502.4144102836	2002.7245330835	-3121.7116069394	5519.3950899224	2008.9050242580	-3155.7964104753	5502.4144240803	2002.7245381052	0.1067000579	0.1073000583	0.0001708744	0.0001708744	
t81	137.9438668514	2454680.0207175924	2454680.0207754630	2454680.0206597224	2454680.0207754630	-931.7852968587	-6289.4441166464	505.2726540282	-929.4920612031	-6289.7834337933	505.2726540282	-3155.7964381692	5502.4144102836	2002.7245330835	-3223.9660452412	5468.4530785994	1990.3635607778	-3189.8812140113	5485.4337582383	1996.5440519523	-3223.9660175473	5468.4530923962	1990.3635657995	0.1073000583	0.1079000586	0.0001718290	0.0001718290	
t81	137.9856477072	2454680.0208333335	2454680.0208912035	2454680.0207754630	2454680.0208912035	-927.1987019827	-6290.1219147884	505.2726540282	-924.9052379575	-6290.4595568733	505.2726540282	-3223.9660452412	5468.4530785994	1990.3635607778	-3292.1356523131	5434.4917469152	1978.0025884721	-3258.0508210833	5451.4724265541	1984.1830796466	-3292.1356246192	5434.4917607120	1978.0025934938	0.1079000586	0.1085000589	0.0001727836	0.0001727836	
t81	138.0274283949	2454680.0209490741	2454680.0210069446	2454680.0208912035	2454680.0210069446	-922.6116325229	-6290.7963654369	505.2726540282	-920.3179044381	-6291.1323377140	505.2726540282	-3292.1356523131	5434.4917469152	1978.0025884721	-3360.3052593851	5400.5304152311	1965.6416161664	-3326.2204281552	5417.5110948700	1971.8221073409	-3360.3052316912	5400.5304290279	1965.6416211881	0.1085000589	0.1091000592	0.0001737382	0.0001737382	
t81	138.0692090826	2454680.0210648146	2454680.0211226852	2454680.0210069446	2454680.0211226852	-918.0240724662	-6291.4674709668	505.2726540282	-915.7300999968	-6291.8017705440	505.2726540282	-3360.3052593851	5400.5304152311	1965.6416161664	-3428.4748664570	5366.5690835469	1953.2806438607	-3394.3900352271	5383.5497631858	1959.4611350352	-3428.4748387631	5366.5690973437	1953.2806488824	0.1091000592	0.1097000596	0.0001746928	0.0001746928	
t81	138.1109899384	2454680.0211805557	2454680.0212384257	2454680.0211226852	2454680.0212384257	-913.4360057919	-6292.1352337011	505.2726540282	-911.1418086177	-6292.4678577208	505.2726540282	-3428.4748664570	5366.5690835469	1953.2806438607	-3496.6444735290	5332.6077518628	1940.9196715550	-3462.5596422991	5349.5884315017	1947.1001627295	-3496.6444458350	5332.6077656596	1940.9196765767	0.1097000596	0.1103000599	0.0001756474	0.0001756474	
t81	138.1527706260	2454680.0212962963	2454680.0213541668	2454680.0212384257	2454680.0213541668	-908.8474718580	-6292.7996479117	505.2726540282	-906.5530142778	-6293.1306015499	505.2726540282	-3496.6444735290	5332.6077518628	1940.9196715550	-3564.8140806009	5298.6464201786	1928.5586992493	-3530.7292493710	5315.6270998175	1934.7391904238	-3564.8140529070	5298.6464339754	1928.5587042709	0.1103000599	0.1109000602	0.0001766020	0.0001766020	
t81	138.1945513137	2454680.0214120368	2454680.0214699074	2454680.0213541668	2454680.0214699074	-904.2584546462	-6293.4607159385	505.2726540282	-901.9637563412	-6293.7899963462	505.2726540282	-3564.8140806009	5298.6464201786	1928.5586992493	-3632.9836876728	5264.6850884945	1916.1977269436	-3598.8988564430	5281.6657681333	1922.3782181181	-3632.9836599789	5264.6851022913	1916.1977319652	0.1109000602	0.1115000605	0.0001775566	0.0001775566	
t81	138.2363321695	2454680.0215277779	2454680.0215856479	2454680.0214699074	2454680.0215856484	-899.6689381308	-6294.1184400695	505.2726540282	-897.3740187871	-6294.4460444320	505.2726540282	-3632.9836876728	5264.6850884945	1916.1977269436	-3693.9448239313	5220.4280536880	1900.0894074388	-3663.7989758523	5243.0346978588	1908.3175919258	-3693.9447994378	5220.4280720559	1900.0894141242	0.1115000605	0.1121000609	0.0001785113	0.0001785113	
t81	138.2781128572	2454680.0216435185	2454680.0217013890	2454680.0215856484	2454680.0217013890	-895.0789616823	-6294.7728146625	505.2726540282	-892.7837855873	-6295.0987480780	505.2726540282	-3693.9448239313	5220.4280536880	1900.0894074388	-3754.2364711022	5175.2148020824	1883.6330518358	-3724.0906230232	5197.8214462531	1891.8612363227	-3754.2364466087	5175.2148204502	1883.6330585212	0.1121000609	0.1127000612	0.0001794659	0.0001794659	
t83	138.3198935449	2454680.0217592590	2454680.0218171296	2454680.0217013890	2454680.0218171296	-756.0581330338	-6315.4433906456	473.4791123099	-753.7554295481	-6315.7186347558	473.4791123099	-3754.2364711022	5175.2148020824	1883.6330518358	-3814.5281182731	5130.0015504767	1867.1766962327	-3784.3822701941	5152.6081946474	1875.4048807196	-3814.5280937796	5130.0015688446	1867.1767029181	0.1127000612	0.1133000615	0.0001804205	0.0001804205	
t83	138.3616744007	2454680.0218750001	2454680.0219328701	2454680.0218171296	2454680.0219328706	-751.4526258596	-6315.9930392666	473.4791123099	-749.1497408054	-6316.2666019435	473.4791123099	-3814.5281182731	5130.0015504767	1867.1766962327	-3874.8197654440	5084.7882988710	1850.7203406296	-3844.6739173651	5107.3949430417	1858.9485251165	-3874.8197409505	5084.7883172389	1850.7203473150	0.1133000615	0.1139000618	0.0001813751	0.0001813751	
t98	138.4034550884	2454680.0219907407	2454680.0220486112	2454680.0219328706	2454680.0220486112	-962.9044341297	-6284.8063450679	-504.6343691191	-960.6128873685	-6285.1570087703	-504.6343691191	-3874.8197654440	5084.7882988710	1850.7203406296	-3935.1114126149	5039.5750472653	1834.2639850265	-3904.9655645360	5062.1816914361	1842.4921695134	-3935.1113881214	5039.5750656332	1834.2639917119	0.1139000618	0.1145000622	0.0001823297	0.0001823297	
t144	138.4452357760	2454680.0221064813	2454680.0221643518	2454680.0220486112	2454680.0221643518	193.2967281835	-6372.2253074004	194.9681957882	195.6200716361	-6372.1544065546	194.9681957882	-3935.1114126149	5039.5750472653	1834.2639850265	-3995.4030597858	4994.3617956597	1817.8076294234	-3965.2572117069	5016.9684398304	1826.0358139104	-3995.4030352923	4994.3618140276	1817.8076361088	0.1145000622	0.1151000625	0.0001832843	0.0001832843	
t144	138.4870166318	2454680.0222222223	2454680.0222800928	2454680.0221643518	2454680.0222800928	197.9433890833	-6372.0826586069	194.9681957882	200.2666802163	-6372.0100635667	194.9681957882	-3995.4030597858	4994.3617956597	1817.8076294234	-4055.6947069567	4949.1485440540	1801.3512738203	-4025.5488588778	4971.7551882247	1809.5794583073	-4055.6946824632	4949.1485624219	1801.3512805057	0.1151000625	0.1157000628	0.0001842389	0.0001842389	
t144	138.5287973195	2454680.0223379629	2454680.0223958334	2454680.0222800928	2454680.0223958334	202.5899260319	-6371.9366220381	194.9681957882	204.9131636102	-6371.8623328490	194.9681957882	-4055.6947069567	4949.1485440540	1801.3512738203	-4115.9863541276	4903.9352924483	1784.8949182173	-4085.8405060487	4926.5419366190	1793.1231027042	-4115.9863296342	4903.9353108162	1784.8949249026	0.1157000628	0.1163000631	0.0001851935	0.0001851935	
t143	138.5705781753	2454680.0224537039	2454680.0225115740	2454680.0223958334	2454680.0225115740	1026.8569548814	-6291.3971211584	-210.9944285062	1029.1507539696	-6291.0223070271	-210.9944285062	-4115.9863541276	4903.9352924483	1784.8949182173	-4176.2780012985	4858.7220408426	1768.4385626142	-4146.1321532196	4881.3286850134	1776.6667471011	-4176.2779768051	4858.7220592105	1768.4385692996	0.1163000631	0.1169000635	0.0001861481	0.0001861481	
t143	138.6123588630	2454680.0225694445	2454680.0226273150	2454680.0225115740	2454680.0226273150	1031.4444347025	-6290.6466535667	-210.9944285062	1033.7379783171	-6290.2701638398	-210.9944285062	-4176.2780012985	4858.7220408426	1768.4385626142	-4236.5696484695	4813.5087892370	1751.9822070111	-4206.4238003905	4836.1154334077	1760.2103914980	-4236.5696239760	4813.5088076049	1751.9822136965	0.1169000635	0.1175000638	0.0001871027	0.0001871027	
t143	138.6541395507	2454680.0226851851	2454680.0227430556	2454680.0226273150	2454680.0227430556	1036.0313660550	-6289.8928409361	-210.9944285062	1038.3246345195	-6289.5146788332	-210.9944285062	-4236.5696484695	4813.5087892370	1751.9822070111	-4296.8612956404	4768.2955376313	1735.5258514080	-4266.7154475614	4790.9021818020	1743.7540358949	-4296.8612711469	4768.2955559992	1735.5258580934	0.1175000638	0.1181000641	0.0001880573	0.0001880573	
t143	138.6959204064	2454680.0228009261	2454680.0228587962	2454680.0227430556	2454680.0228587962	1040.6177649512	-6289.1356806143	-210.9944285062	1042.9107385949	-6288.7558493896	-210.9944285062	-4296.8612956404	4768.2955376313	1735.5258514080	-4357.1529428113	4723.0822860256	1719.0694958049	-4327.0070947323	4745.6889301963	1727.2976802919	-4357.1529183178	4723.0823043935	1719.0695024903	0.1181000641	0.1187000644	0.0001890119	0.0001890119	
t143	138.7377010941	2454680.0229166667	2454680.0229745372	2454680.0228587962	2454680.0229745372	1045.2035920474	-6288.3751790967	-210.9944285062	1047.4963065526	-6287.9936728393	-210.9944285062	-4357.1529428113	4723.0822860256	1719.0694958049	-4417.4445899822	4677.8690344200	1702.6131402018	-4387.2987419032	4700.4756785907	1710.8413246888	-4417.4445654887	4677.8690527878	1702.6131468872	0.1187000644	0.1193000648	0.0001899665	0.0001899665	
t143	138.7794817818	2454680.0230324073	2454680.0230902778	2454680.0229745372	2454680.0230902778	1049.7888633587	-6287.6113337480	-210.9944285062	1052.0812990559	-6287.2281557206	-210.9944285062	-4417.4445899822	4677.8690344200	1702.6131402018	-4477.7362371531	4632.6557828143	1686.1567845987	-4447.5903890742	4655.2624269850	1694.3849690857	-4477.7362126596	4632.6558011822	1686.1567912841	0.1193000648	0.1199000651	0.0001909211	0.0001909211	
t143	138.8212626376	2454680.0231481483	2454680.0232060184	2454680.0230902778	2454680.0232060184	1054.3735948914	-6286.8441418811	-210.9944285062	1056.6657321170	-6286.4592953807	-210.9944285062	-4477.7362371531	4632.6557828143	1686.1567845987	-4538.0278843240	4587.4425312086	1669.7004289957	-4507.8820362451	4610.0491753793	1677.9286134826	-4538.0278598305	4587.4425495765	1669.7004356811	0.1199000651	0.1205000654	0.0001918757	0.0001918757	
t143	138.8630433253	2454680.0232638889	2454680.0233217594	2454680.0232060184	2454680.0233217594	1058.9577473162	-6286.0736100771	-210.9944285062	1061.2496217395	-6285.6870891149	-210.9944285062	-4538.0278843240	4587.4425312086	1669.7004289957	-4598.3195314949	4542.2292796029	1653.2440733926	-4568.1736834160	4564.8359237737	1661.4722578795	-4598.3195070014	4542.2292979708	1653.2440800780	0.1205000654	0.1211000657	0.0001928303	0.0001928303	
t143	138.9048240130	2454680.0233796295	2454680.0234375000	2454680.0233217594	2454680.0234375000	1063.5413366423	-6285.2997356659	-210.9944285062	1065.8329286011	-6284.9115435476	-210.9944285062	-4598.3195314949	4542.2292796029	1653.2440733926	-4657.5273207278	4495.9797571371	1636.4105442581	-4628.4653305869	4519.6226721680	1645.0159022764	-4657.5273006950	4495.9797797699	1636.4105524957	0.1211000657	0.1217000661	0.0001937849	0.0001937849	
t143	138.9466048688	2454680.0234953705	2454680.0235532406	2454680.0234375000	2454680.0235532406	1068.1243788702	-6284.5225159253	-210.9944285062	1070.4156687082	-6284.1326559910	-210.9944285062	-4657.5273207278	4495.9797571371	1636.4105442581	-4706.8387646865	4440.2683911309	1616.1331694272	-4682.1830226744	4468.1240967667	1626.2718650803	-4706.8387446538	4440.2684137636	1616.1331776648	0.1217000661	0.1223000664	0.0001947396	0.0001947396	
t143	138.9883855564	2454680.0236111111	2454680.0236689816	2454680.0235532406	2454680.0236689816	1072.7068346850	-6283.7419575225	-210.9944285062	1074.9978580582	-6283.3504237054	-210.9944285062	-4706.8387646865	4440.2683911309	1616.1331694272	-4756.1502086453	4384.5570251247	1595.8557945963	-4731.4944666331	4412.4127307605	1605.9944902494	-4756.1501886125	4384.5570477574	1595.8558028340	0.1223000664	0.1229000667	0.0001956942	0.0001956942	
t139	139.0301662441	2454680.0237268517	2454680.0237847222	2454680.0236689816	2454680.0237847222	1546.2225702256	-6181.8496183845	-273.0616226658	1548.4764114910	-6181.2854443111	-273.0616226658	-4756.1502086453	4384.5570251247	1595.8557945963	-4805.4616526040	4328.8456591185	1575.5784197654	-4780.8059105918	4356.7013647543	1585.7171154185	-4805.4616325712	4328.8456817512	1575.5784280031	0.1229000667	0.1235000670	0.0001966488	0.0001966488	
t139	139.0719470999	2454680.0238425927	2454680.0239004628	2454680.0237847222	2454680.0239004628	1550.7300469049	-6180.7204485094	-273.0616226658	1552.9834580361	-6180.1546356109	-273.0616226658	-4805.4616526040	4328.8456591185	1575.5784197654	-4854.7730965627	4273.1342931122	1555.3010449345	-4830.1173545506	4300.9899987481	1565.4397405876	-4854.7730765299	4273.1343157450	1555.3010531722	0.1235000670	0.1241000674	0.0001976034	0.0001976034	
t139	139.1137277876	2454680.0239583333	2454680.0240162038	2454680.0239004628	2454680.0240162038	1555.2366808500	-6179.5879965848	-273.0616226658	1557.4896969137	-6179.0205360562	-273.0616226658	-4854.7730965627	4273.1342931122	1555.3010449345	-4904.0845405214	4217.4229271060	1535.0236701036	-4879.4287985093	4245.2786327419	1545.1623657567	-4904.0845204887	4217.4229497388	1535.0236783413	0.1241000674	0.1247000677	0.0001985580	0.0001985580	
t139	139.1555084753	2454680.0240740739	2454680.0241319444	2454680.0240162038	2454680.0241319444	1559.7424878010	-6178.4522586765	-273.0616226658	1561.9950894675	-6177.8831553758	-273.0616226658	-4904.0845405214	4217.4229271060	1535.0236701036	-4953.3959844802	4161.7115610998	1514.7462952727	-4928.7402424680	4189.5672667357	1524.8849909258	-4953.3959644474	4161.7115837326	1514.7463035104	0.1247000677	0.1253000680	0.0001995126	0.0001995126	
t139	139.1972893311	2454680.0241898149	2454680.0242476850	2454680.0241319444	2454680.0242476854	1564.2474834854	-6177.3132307991	-273.0616226658	1566.4996514336	-6176.7424896182	-273.0616226658	-4953.3959844802	4161.7115610998	1514.7462952727	-5002.7074284389	4106.0001950936	1494.4689204418	-4978.0516864268	4133.8559007294	1504.6076160949	-5002.7074084061	4106.0002177263	1494.4689286795	0.1253000680	0.1259000683	0.0002004672	0.0002004672	
t139	139.2390700187	2454680.0243055555	2454680.0243634260	2454680.0242476854	2454680.0243634260	1568.7516292576	-6176.1709227237	-273.0616226658	1571.0033985348	-6175.5985347809	-273.0616226658	-5002.7074284389	4106.0001950936	1494.4689204418	-5052.0188723976	4050.2888290874	1474.1915456109	-5027.3631303855	4078.1445347232	1484.3302412640	-5052.0188523648	4050.2888517201	1474.1915538486	0.1259000683	0.1265000687	0.0002014218	0.0002014218	
t139	139.2808507064	2454680.0244212961	2454680.0244791666	2454680.0243634260	2454680.0244791666	1573.2549408492	-6175.0253304816	-273.0616226658	1575.5062921365	-6174.4513006772	-273.0616226658	-5052.0188723976	4050.2888290874	1474.1915456109	-5101.3303163563	3994.5774630812	1453.9141707800	-5076.6745743442	4022.4331687170	1464.0528664331	-5101.3302963236	3994.5774857139	1453.9141790177	0.1265000687	0.1271000690	0.0002023764	0.0002023764	
t139	139.3226315622	2454680.0245370371	2454680.0245949072	2454680.0244791666	2454680.0245949076	1577.7574339789	-6173.8764500531	-273.0616226658	1580.0083479657	-6173.3007833212	-273.0616226658	-5101.3303163563	3994.5774630812	1453.9141707800	-5150.6417603151	3938.8660970749	1433.6367959491	-5125.9860183029	3966.7218027108	1443.7754916022	-5150.6417402823	3938.8661197077	1433.6368041868	0.1271000690	0.1277000693	0.0002033310	0.0002033310	
t139	139.3644122499	2454680.0246527777	2454680.0247106482	2454680.0245949076	2454680.0247106482	1582.2590700225	-6172.7242912937	-273.0616226658	1584.5095817369	-6172.1469786761	-273.0616226658	-5150.6417603151	3938.8660970749	1433.6367959491	-5199.9532042738	3883.1547310687	1413.3594211182	-5175.2974622617	3911.0104367046	1423.4981167713	-5199.9531842410	3883.1547537015	1413.3594293559	0.1277000693	0.1283000696	0.0002042856	0.0002042856	
t139	139.4061931057	2454680.0247685187	2454680.0248263888	2454680.0247106482	2454680.0248263888	1586.7598828095	-6171.5688455451	-273.0616226658	1589.0099548366	-6170.9898966395	-273.0616226658	-5199.9532042738	3883.1547310687	1413.3594211182	-5249.2646482325	3827.4433650625	1393.0820462873	-5224.6089062204	3855.2990706984	1403.2207419404	-5249.2646281998	3827.4433876953	1393.0820545250	0.1283000696	0.1289000700	0.0002052402	0.0002052402	
t139	139.4479737934	2454680.0248842593	2454680.0249421299	2454680.0248263888	2454680.0249421299	1591.2598337302	-6170.4101227190	-273.0616226658	1593.5095010848	-6169.8295285160	-273.0616226658	-5249.2646482325	3827.4433650625	1393.0820462873	-5298.5760921913	3771.7319990563	1372.8046714564	-5273.9203501791	3799.5877046922	1382.9433671095	-5298.5760721585	3771.7320216890	1372.8046796941	0.1289000700	0.1295000703	0.0002061948	0.0002061948	
t139	139.4897544811	2454680.0249999999	2454680.0250578704	2454680.0249421299	2454680.0250578704	1595.7589385017	-6169.2481187895	-273.0616226658	1598.0081818827	-6168.6658842599	-273.0616226658	-5298.5760921913	3771.7319990563	1372.8046714564	-5347.8875361500	3716.0206330501	1352.5272966255	-5323.2317941378	3743.8763386859	1362.6659922786	-5347.8875161172	3716.0206556828	1352.5273048632	0.1295000703	0.1301000706	0.0002071494	0.0002071494	
t139	139.5315353368	2454680.0251157410	2454680.0251736110	2454680.0250578704	2454680.0251736110	1600.2572128277	-6168.0828296797	-273.0616226658	1602.5060129430	-6167.4989598279	-273.0616226658	-5347.8875361500	3716.0206330501	1352.5272966255	-5397.1989801087	3660.3092670439	1332.2499217946	-5372.5432380966	3688.1649726797	1342.3886174477	-5397.1989600759	3660.3092896766	1332.2499300323	0.1301000706	0.1307000709	0.0002081040	0.0002081040	
t139	139.5733160245	2454680.0252314815	2454680.0252893521	2454680.0251736110	2454680.0252893521	1604.7546181204	-6166.9142653857	-273.0616226658	1607.0030099649	-6166.3287511257	-273.0616226658	-5397.1989801087	3660.3092670439	1332.2499217946	-5446.5104240674	3604.5979010377	1311.9725469637	-5421.8546820553	3632.4536066735	1322.1112426168	-5446.5104040347	3604.5979236704	1311.9725552014	0.1307000709	0.1313000713	0.0002090586	0.0002090586	
t139	139.6150967122	2454680.0253472221	2454680.0254050926	2454680.0252893521	2454680.0254050926	1609.2511700881	-6165.7424218472	-273.0616226658	1611.4991343716	-6165.1552681920	-273.0616226658	-5446.5104240674	3604.5979010377	1311.9725469637	-5495.8218680262	3548.8865350314	1291.6951721328	-5471.1661260140	3576.7422406673	1301.8338677860	-5495.8218479934	3548.8865576642	1291.6951803705	0.1313000713	0.1319000716	0.0002100132	0.0002100132	
t139	139.6568775680	2454680.0254629632	2454680.0255208332	2454680.0254050926	2454680.0255208332	1613.7468844255	-6164.5672949529	-273.0616226658	1615.9944018669	-6163.9785069492	-273.0616226658	-5495.8218680262	3548.8865350314	1291.6951721328	-5545.1333119849	3493.1751690252	1271.4177973019	-5520.4775699728	3521.0308746611	1281.5564929551	-5545.1332919521	3493.1751916580	1271.4178055396	0.1319000716	0.1325000719	0.0002109678	0.0002109678	
t139	139.6986582557	2454680.0255787037	2454680.0256365743	2454680.0255208332	2454680.0256365743	1618.2417225669	-6163.3888947834	-273.0616226658	1620.4888281410	-6162.7984632686	-273.0616226658	-5545.1333119849	3493.1751690252	1271.4177973019	-5584.6201231057	3431.2643753468	1248.8840046580	-5566.5718933365	3463.2894779381	1260.5402438744	-5584.6201084415	3431.2644013672	1248.8840141287	0.1325000719	0.1331000722	0.0002119225	0.0002119225	
t139	139.7404389434	2454680.0256944443	2454680.0257523148	2454680.0256365743	2454680.0257523148	1622.7357002114	-6162.2072172441	-273.0616226658	1624.9823746392	-6161.6151472733	-273.0616226658	-5584.6201231057	3431.2643753468	1248.8840046580	-5620.7165533158	3367.2142222049	1225.5715451665	-5602.6683235466	3399.2393247962	1237.2277843829	-5620.7165386516	3367.2142482253	1225.5715546372	0.1331000722	0.1337000726	0.0002128771	0.0002128771	
t139	139.7822197991	2454680.0258101854	2454680.0258680554	2454680.0257523148	2454680.0258680554	1627.2288330450	-6161.0222581892	-273.0616226658	1629.4750570563	-6160.4285548513	-273.0616226658	-5620.7165533158	3367.2142222049	1225.5715451665	-5656.8129835259	3303.1640690630	1202.2590856750	-5638.7647537567	3335.1891716543	1213.9153248915	-5656.8129688617	3303.1640950834	1202.2590951457	0.1337000726	0.1343000729	0.0002138317	0.0002138317	
t139	139.8240004868	2454680.0259259259	2454680.0259837965	2454680.0258680554	2454680.0259837965	1631.7210825238	-6159.8340277838	-273.0616226658	1633.9668910735	-6159.2386818398	-273.0616226658	-5656.8129835259	3303.1640690630	1202.2590856750	-5692.9094137360	3239.1139159211	1178.9466261836	-5674.8611839668	3271.1390185124	1190.6028654000	-5692.9093990719	3239.1139419415	1178.9466356542	0.1343000729	0.1349000732	0.0002147863	0.0002147863	
t139	139.8657811745	2454680.0260416665	2454680.0260995370	2454680.0259837965	2454680.0260995370	1636.2124643382	-6158.6425218988	-273.0616226658	1638.4578381582	-6158.0455384459	-273.0616226658	-5692.9094137360	3239.1139159211	1178.9466261836	-5729.0058439461	3175.0637627792	1155.6341666921	-5710.9576141769	3207.0888653706	1167.2904059085	-5729.0058292820	3175.0637887996	1155.6341761628	0.1349000732	0.1355000735	0.0002157409	0.0002157409	
t139	139.9075620303	2454680.0261574076	2454680.0262152776	2454680.0260995370	2454680.0262152776	1640.7029941648	-6157.4477363543	-273.0616226658	1642.9479139963	-6156.8491205235	-273.0616226658	-5729.0058439461	3175.0637627792	1155.6341666921	-5765.1022741562	3111.0136096373	1132.3217072006	-5747.0540443870	3143.0387122287	1143.9779464170	-5765.1022594921	3111.0136356577	1132.3217166713	0.1355000735	0.1361000739	0.0002166955	0.0002166955	
t140	139.9493427180	2454680.0262731481	2454680.0263310187	2454680.0262152776	2454680.0263310187	2244.1063523507	-5969.2350801339	-113.3614934926	2246.2826265346	-5968.4164670615	-113.3614934926	-5765.1022741562	3111.0136096373	1132.3217072006	-5801.1987043664	3046.9634564954	1109.0092477091	-5783.1504745971	3078.9885590868	1120.6654869256	-5801.1986897022	3046.9634825158	1109.0092571798	0.1361000739	0.1367000742	0.0002176501	0.0002176501	
t140	139.9911234057	2454680.0263888887	2454680.0264467592	2454680.0263310187	2454680.0264467592	2248.4585845940	-5967.5970671559	-113.3614934926	2250.6342612580	-5966.7768673391	-113.3614934926	-5801.1987043664	3046.9634564954	1109.0092477091	-5837.2951345765	2982.9133033535	1085.6967882177	-5819.2469048072	3014.9384059449	1097.3530274341	-5837.2951199123	2982.9133293739	1085.6967976883	0.1367000742	0.1373000745	0.0002186047	0.0002186047	
t140	140.0329042615	2454680.0265046298	2454680.0265624998	2454680.0264467592	2454680.0265625003	2252.8096387271	-5965.9558743105	-113.3614934926	2254.9846992111	-5965.1340947950	-113.3614934926	-5837.2951345765	2982.9133033535	1085.6967882177	-5873.3915647866	2918.8631502116	1062.3843287262	-5855.3433350173	2950.8882528030	1074.0405679426	-5873.3915501224	2918.8631762320	1062.3843381969	0.1373000745	0.1379000748	0.0002195593	0.0002195593	
t140	140.0746849491	2454680.0266203703	2454680.0266782409	2454680.0265625003	2454680.0266782409	2257.1594774251	-5964.3115156766	-113.3614934926	2259.3339555766	-5963.4881436740	-113.3614934926	-5873.3915647866	2918.8631502116	1062.3843287262	-5909.4879949967	2854.8129970698	1039.0718692347	-5891.4397652275	2886.8380996611	1050.7281084511	-5909.4879803325	2854.8130230901	1039.0718787054	0.1379000748	0.1385000752	0.0002205139	0.0002205139	
t140	140.1164656368	2454680.0267361109	2454680.0267939814	2454680.0266782409	2454680.0267939814	2261.5081158830	-5962.6639855318	-113.3614934926	2263.6819930448	-5961.8390280958	-113.3614934926	-5909.4879949967	2854.8129970698	1039.0718692347	-5945.5844252068	2790.7628439279	1015.7594097432	-5927.5361954376	2822.7879465192	1027.4156489597	-5945.5844105426	2790.7628699482	1015.7594192139	0.1385000752	0.1391000755	0.0002214685	0.0002214685	
t140	140.1582464926	2454680.0268518520	2454680.0269097220	2454680.0267939814	2454680.0269097225	2265.8555692771	-5961.0132781045	-113.3614934926	2268.0288268047	-5960.1867423215	-113.3614934926	-5945.5844252068	2790.7628439279	1015.7594097432	-5981.6808554169	2726.7126907860	992.4469502518	-5963.6326256477	2758.7377933773	1004.1031894682	-5981.6808407527	2726.7127168063	992.4469597225	0.1391000755	0.1397000758	0.0002224231	0.0002224231	
t140	140.2000271803	2454680.0269675925	2454680.0270254631	2454680.0269097225	2454680.0270254631	2270.2018003135	-5959.3594075551	-113.3614934926	2272.3744720261	-5958.5312805629	-113.3614934926	-5981.6808554169	2726.7126907860	992.4469502518	-6017.7772856270	2662.6625376441	969.1344907603	-5999.7290558578	2694.6876402354	980.7907299767	-6017.7772709628	2662.6625636644	969.1345002310	0.1397000758	0.1403000761	0.0002233777	0.0002233777	
t140	140.2418078680	2454680.0270833331	2454680.0271412036	2454680.0270254631	2454680.0271412036	2274.5468241745	-5957.7023681281	-113.3614934926	2276.7188914305	-5956.8726570211	-113.3614934926	-6017.7772856270	2662.6625376441	969.1344907603	-6053.8737158371	2598.6123845022	945.8220312688	-6035.8254860679	2630.6374870935	957.4782704852	-6053.8737011729	2598.6124105225	945.8220407395	0.1403000761	0.1409000765	0.0002243323	0.0002243323	
t140	140.2835887238	2454680.0271990742	2454680.0272569442	2454680.0271412036	2454680.0272569447	2278.8906560239	-5956.0421540188	-113.3614934926	2281.0621001943	-5955.2108659240	-113.3614934926	-6053.8737158371	2598.6123845022	945.8220312688	-6089.9701460472	2534.5622313603	922.5095717774	-6071.9219162780	2566.5873339516	934.1658109938	-6089.9701313831	2534.5622573806	922.5095812480	0.1409000765	0.1415000768	0.0002252869	0.0002252869	
t140	140.3253694114	2454680.0273148147	2454680.0273726853	2454680.0272569447	2454680.0273726853	2283.2332585987	-5954.3787794690	-113.3614934926	2285.4041134745	-5953.5459014503	-113.3614934926	-6089.9701460472	2534.5622313603	922.5095717774	-6126.0665762573	2470.5120782184	899.1971122859	-6108.0183464881	2502.5371808097	910.8533515023	-6126.0665615932	2470.5121042388	899.1971217566	0.1415000768	0.1421000771	0.0002262415	0.0002262415	
t140	140.3671502672	2454680.0274305558	2454680.0274884258	2454680.0273726853	2454680.0274884258	2287.5746645331	-5952.7122319787	-113.3614934926	2289.7448940240	-5951.8777778826	-113.3614934926	-6126.0665762573	2470.5120782184	899.1971122859	-6162.1630064675	2406.4619250765	875.8846527944	-6144.1147766982	2438.4870276678	887.5408920108	-6162.1629918033	2406.4619510969	875.8846622651	0.1421000771	0.1427000774	0.0002271961	0.0002271961	
